census_geoid,geography_type,state_fips,county_fips,place_fips,geography_name,acs_vintage,median_household_income,total_population,source_id
0500000US08019,county,08,019,,"Clear Creek County, Colorado",2024,94577,9262,acs5_2024_county_income
0500000US08021,county,08,021,,"Conejos County, Colorado",2024,50978,7530,acs5_2024_county_income
0500000US08023,county,08,023,,"Costilla County, Colorado",2024,36861,3607,acs5_2024_county_income
0500000US08025,county,08,025,,"Crowley County, Colorado",2024,48826,5647,acs5_2024_county_income
0500000US08027,county,08,027,,"Custer County, Colorado",2024,72674,5247,acs5_2024_county_income
0500000US08029,county,08,029,,"Delta County, Colorado",2024,57774,31598,acs5_2024_county_income
0500000US08031,county,08,031,,"Denver County, Colorado",2024,94718,718877,acs5_2024_county_income
0500000US08033,county,08,033,,"Dolores County, Colorado",2024,64907,2432,acs5_2024_county_income
0500000US08035,county,08,035,,"Douglas County, Colorado",2024,149594,377150,acs5_2024_county_income
0500000US08037,county,08,037,,"Eagle County, Colorado",2024,104096,55135,acs5_2024_county_income
0500000US08039,county,08,039,,"Elbert County, Colorado",2024,132685,27874,acs5_2024_county_income
0500000US08041,county,08,041,,"El Paso County, Colorado",2024,90363,742999,acs5_2024_county_income
0500000US08043,county,08,043,,"Fremont County, Colorado",2024,62664,49634,acs5_2024_county_income
0500000US08045,county,08,045,,"Garfield County, Colorado",2024,91131,62479,acs5_2024_county_income
0500000US08047,county,08,047,,"Gilpin County, Colorado",2024,95361,5901,acs5_2024_county_income
0500000US08049,county,08,049,,"Grand County, Colorado",2024,88612,15895,acs5_2024_county_income
0500000US08051,county,08,051,,"Gunnison County, Colorado",2024,84527,17241,acs5_2024_county_income
0500000US08053,county,08,053,,"Hinsdale County, Colorado",2024,75972,1005,acs5_2024_county_income
0500000US08055,county,08,055,,"Huerfano County, Colorado",2024,52526,6972,acs5_2024_county_income
0500000US08057,county,08,057,,"Jackson County, Colorado",2024,47667,1372,acs5_2024_county_income
0500000US08059,county,08,059,,"Jefferson County, Colorado",2024,110656,579377,acs5_2024_county_income
0500000US08061,county,08,061,,"Kiowa County, Colorado",2024,58618,1376,acs5_2024_county_income
0500000US08063,county,08,063,,"Kit Carson County, Colorado",2024,70259,7023,acs5_2024_county_income
0500000US08065,county,08,065,,"Lake County, Colorado",2024,96575,7380,acs5_2024_county_income
0500000US08067,county,08,067,,"La Plata County, Colorado",2024,86056,56331,acs5_2024_county_income
0500000US08069,county,08,069,,"Larimer County, Colorado",2024,93765,367368,acs5_2024_county_income
0500000US08071,county,08,071,,"Las Animas County, Colorado",2024,52074,14413,acs5_2024_county_income
0500000US08073,county,08,073,,"Lincoln County, Colorado",2024,62861,5550,acs5_2024_county_income
0500000US08075,county,08,075,,"Logan County, Colorado",2024,51829,20892,acs5_2024_county_income
0500000US08077,county,08,077,,"Mesa County, Colorado",2024,73658,158601,acs5_2024_county_income
0500000US08079,county,08,079,,"Mineral County, Colorado",2024,56250,729,acs5_2024_county_income
0500000US08081,county,08,081,,"Moffat County, Colorado",2024,73849,13207,acs5_2024_county_income
0500000US08083,county,08,083,,"Montezuma County, Colorado",2024,65244,26412,acs5_2024_county_income
0500000US08085,county,08,085,,"Montrose County, Colorado",2024,72120,43807,acs5_2024_county_income
0500000US08087,county,08,087,,"Morgan County, Colorado",2024,73278,29520,acs5_2024_county_income
0500000US08089,county,08,089,,"Otero County, Colorado",2024,54037,18321,acs5_2024_county_income
0500000US08091,county,08,091,,"Ouray County, Colorado",2024,91020,5087,acs5_2024_county_income
0500000US08093,county,08,093,,"Park County, Colorado",2024,103670,17907,acs5_2024_county_income
0500000US08095,county,08,095,,"Phillips County, Colorado",2024,64674,4496,acs5_2024_county_income
0500000US08097,county,08,097,,"Pitkin County, Colorado",2024,102645,16985,acs5_2024_county_income
0500000US08099,county,08,099,,"Prowers County, Colorado",2024,53508,11910,acs5_2024_county_income
0500000US08101,county,08,101,,"Pueblo County, Colorado",2024,64010,169356,acs5_2024_county_income
0500000US08103,county,08,103,,"Rio Blanco County, Colorado",2024,65473,6544,acs5_2024_county_income
0500000US08105,county,08,105,,"Rio Grande County, Colorado",2024,64411,11321,acs5_2024_county_income
0500000US08107,county,08,107,,"Routt County, Colorado",2024,106489,25084,acs5_2024_county_income
0500000US08109,county,08,109,,"Saguache County, Colorado",2024,50082,6580,acs5_2024_county_income
0500000US08111,county,08,111,,"San Juan County, Colorado",2024,77824,724,acs5_2024_county_income
0500000US08113,county,08,113,,"San Miguel County, Colorado",2024,79024,7968,acs5_2024_county_income
0500000US08115,county,08,115,,"Sedgwick County, Colorado",2024,52386,2304,acs5_2024_county_income
0500000US08117,county,08,117,,"Summit County, Colorado",2024,109773,31017,acs5_2024_county_income
0500000US08119,county,08,119,,"Teller County, Colorado",2024,85361,24825,acs5_2024_county_income
0500000US08121,county,08,121,,"Washington County, Colorado",2024,67167,4831,acs5_2024_county_income
0500000US08123,county,08,123,,"Weld County, Colorado",2024,97097,350396,acs5_2024_county_income
0500000US08125,county,08,125,,"Yuma County, Colorado",2024,60545,9979,acs5_2024_county_income
0500000US09110,county,09,110,,"Capitol Planning Region, Connecticut",2024,93394,977290,acs5_2024_county_income
0500000US09120,county,09,120,,"Greater Bridgeport Planning Region, Connecticut",2024,89667,329259,acs5_2024_county_income
0500000US09130,county,09,130,,"Lower Connecticut River Valley Planning Region, Connecticut",2024,104428,175822,acs5_2024_county_income
0500000US09140,county,09,140,,"Naugatuck Valley Planning Region, Connecticut",2024,86191,454969,acs5_2024_county_income
0500000US09150,county,09,150,,"Northeastern Connecticut Planning Region, Connecticut",2024,90589,96312,acs5_2024_county_income
0500000US09160,county,09,160,,"Northwest Hills Planning Region, Connecticut",2024,93551,113216,acs5_2024_county_income
0500000US09170,county,09,170,,"South Central Connecticut Planning Region, Connecticut",2024,88197,570598,acs5_2024_county_income
0500000US09180,county,09,180,,"Southeastern Connecticut Planning Region, Connecticut",2024,86586,279971,acs5_2024_county_income
0500000US09190,county,09,190,,"Western Connecticut Planning Region, Connecticut",2024,128188,627071,acs5_2024_county_income
0500000US10001,county,10,001,,"Kent County, Delaware",2024,74477,187604,acs5_2024_county_income
0500000US10003,county,10,003,,"New Castle County, Delaware",2024,91166,577961,acs5_2024_county_income
0500000US10005,county,10,005,,"Sussex County, Delaware",2024,81497,255626,acs5_2024_county_income
0500000US11001,county,11,001,,"District of Columbia, District of Columbia",2024,109870,681294,acs5_2024_county_income
0500000US12001,county,12,001,,"Alachua County, Florida",2024,61949,285492,acs5_2024_county_income
0500000US12003,county,12,003,,"Baker County, Florida",2024,79836,28430,acs5_2024_county_income
0500000US12005,county,12,005,,"Bay County, Florida",2024,73533,186393,acs5_2024_county_income
0500000US12007,county,12,007,,"Bradford County, Florida",2024,63050,27885,acs5_2024_county_income
0500000US12009,county,12,009,,"Brevard County, Florida",2024,78476,632780,acs5_2024_county_income
0500000US12011,county,12,011,,"Broward County, Florida",2024,77633,1977129,acs5_2024_county_income
0500000US12013,county,12,013,,"Calhoun County, Florida",2024,50517,13492,acs5_2024_county_income
0500000US12015,county,12,015,,"Charlotte County, Florida",2024,69952,201064,acs5_2024_county_income
0500000US12017,county,12,017,,"Citrus County, Florida",2024,56546,162472,acs5_2024_county_income
0500000US12019,county,12,019,,"Clay County, Florida",2024,87820,227584,acs5_2024_county_income
0500000US12021,county,12,021,,"Collier County, Florida",2024,90045,398291,acs5_2024_county_income
0500000US12023,county,12,023,,"Columbia County, Florida",2024,59205,71789,acs5_2024_county_income
0500000US12027,county,12,027,,"DeSoto County, Florida",2024,54417,35386,acs5_2024_county_income
0500000US12029,county,12,029,,"Dixie County, Florida",2024,50110,17058,acs5_2024_county_income
0500000US12031,county,12,031,,"Duval County, Florida",2024,71277,1023153,acs5_2024_county_income
0500000US12033,county,12,033,,"Escambia County, Florida",2024,67500,325923,acs5_2024_county_income
0500000US12035,county,12,035,,"Flagler County, Florida",2024,77363,126528,acs5_2024_county_income
0500000US12037,county,12,037,,"Franklin County, Florida",2024,64105,12553,acs5_2024_county_income
0500000US12039,county,12,039,,"Gadsden County, Florida",2024,48801,43710,acs5_2024_county_income
0500000US12041,county,12,041,,"Gilchrist County, Florida",2024,63523,19040,acs5_2024_county_income
0500000US12043,county,12,043,,"Glades County, Florida",2024,45870,12563,acs5_2024_county_income
0500000US12045,county,12,045,,"Gulf County, Florida",2024,61179,15131,acs5_2024_county_income
0500000US12047,county,12,047,,"Hamilton County, Florida",2024,50144,13616,acs5_2024_county_income
0500000US12049,county,12,049,,"Hardee County, Florida",2024,60489,25675,acs5_2024_county_income
0500000US12051,county,12,051,,"Hendry County, Florida",2024,56393,42382,acs5_2024_county_income
0500000US12053,county,12,053,,"Hernando County, Florida",2024,66058,207018,acs5_2024_county_income
0500000US12055,county,12,055,,"Highlands County, Florida",2024,54897,105702,acs5_2024_county_income
0500000US12057,county,12,057,,"Hillsborough County, Florida",2024,79540,1522748,acs5_2024_county_income
0500000US12059,county,12,059,,"Holmes County, Florida",2024,49343,19513,acs5_2024_county_income
0500000US12061,county,12,061,,"Indian River County, Florida",2024,73491,166936,acs5_2024_county_income
0500000US12063,county,12,063,,"Jackson County, Florida",2024,49149,48250,acs5_2024_county_income
0500000US12065,county,12,065,,"Jefferson County, Florida",2024,61212,15091,acs5_2024_county_income
0500000US12067,county,12,067,,"Lafayette County, Florida",2024,62757,8161,acs5_2024_county_income
0500000US12069,county,12,069,,"Lake County, Florida",2024,73161,412924,acs5_2024_county_income
0500000US12071,county,12,071,,"Lee County, Florida",2024,76107,817666,acs5_2024_county_income
0500000US12073,county,12,073,,"Leon County, Florida",2024,66287,297542,acs5_2024_county_income
0500000US12075,county,12,075,,"Levy County, Florida",2024,56750,45391,acs5_2024_county_income
0500000US12077,county,12,077,,"Liberty County, Florida",2024,58671,7687,acs5_2024_county_income
0500000US12079,county,12,079,,"Madison County, Florida",2024,48485,18089,acs5_2024_county_income
0500000US12081,county,12,081,,"Manatee County, Florida",2024,78457,429792,acs5_2024_county_income
0500000US12083,county,12,083,,"Marion County, Florida",2024,61010,400078,acs5_2024_county_income
0500000US12085,county,12,085,,"Martin County, Florida",2024,82943,162176,acs5_2024_county_income
0500000US12086,county,12,086,,"Miami-Dade County, Florida",2024,71753,2738356,acs5_2024_county_income
0500000US12087,county,12,087,,"Monroe County, Florida",2024,87738,81860,acs5_2024_county_income
0500000US12089,county,12,089,,"Nassau County, Florida",2024,89804,97859,acs5_2024_county_income
0500000US12091,county,12,091,,"Okaloosa County, Florida",2024,81998,216599,acs5_2024_county_income
0500000US12093,county,12,093,,"Okeechobee County, Florida",2024,57984,40816,acs5_2024_county_income
0500000US12095,county,12,095,,"Orange County, Florida",2024,79719,1471937,acs5_2024_county_income
0500000US12097,county,12,097,,"Osceola County, Florida",2024,72637,427415,acs5_2024_county_income
0500000US12099,county,12,099,,"Palm Beach County, Florida",2024,83581,1533806,acs5_2024_county_income
0500000US12101,county,12,101,,"Pasco County, Florida",2024,70492,611444,acs5_2024_county_income
0500000US12103,county,12,103,,"Pinellas County, Florida",2024,72646,963481,acs5_2024_county_income
0500000US12105,county,12,105,,"Polk County, Florida",2024,65978,790694,acs5_2024_county_income
0500000US12107,county,12,107,,"Putnam County, Florida",2024,47934,75164,acs5_2024_county_income
0500000US12109,county,12,109,,"St. Johns County, Florida",2024,109839,306934,acs5_2024_county_income
0500000US12111,county,12,111,,"St. Lucie County, Florida",2024,71457,360500,acs5_2024_county_income
0500000US12113,county,12,113,,"Santa Rosa County, Florida",2024,91922,198472,acs5_2024_county_income
0500000US12115,county,12,115,,"Sarasota County, Florida",2024,83416,459547,acs5_2024_county_income
0500000US12117,county,12,117,,"Seminole County, Florida",2024,85761,481470,acs5_2024_county_income
0500000US12119,county,12,119,,"Sumter County, Florida",2024,76508,143408,acs5_2024_county_income
0500000US12121,county,12,121,,"Suwannee County, Florida",2024,56658,45342,acs5_2024_county_income
0500000US12123,county,12,123,,"Taylor County, Florida",2024,49073,21503,acs5_2024_county_income
0500000US12125,county,12,125,,"Union County, Florida",2024,64146,15701,acs5_2024_county_income
0500000US12127,county,12,127,,"Volusia County, Florida",2024,70044,579622,acs5_2024_county_income
0500000US12129,county,12,129,,"Wakulla County, Florida",2024,81895,35387,acs5_2024_county_income
0500000US12131,county,12,131,,"Walton County, Florida",2024,81986,82948,acs5_2024_county_income
0500000US12133,county,12,133,,"Washington County, Florida",2024,58210,25529,acs5_2024_county_income
0500000US13001,county,13,001,,"Appling County, Georgia",2024,46651,18493,acs5_2024_county_income
0500000US13003,county,13,003,,"Atkinson County, Georgia",2024,42347,8337,acs5_2024_county_income
0500000US13005,county,13,005,,"Bacon County, Georgia",2024,44694,11109,acs5_2024_county_income
0500000US13007,county,13,007,,"Baker County, Georgia",2024,46012,2790,acs5_2024_county_income
0500000US13009,county,13,009,,"Baldwin County, Georgia",2024,54403,43642,acs5_2024_county_income
0500000US13011,county,13,011,,"Banks County, Georgia",2024,77063,19264,acs5_2024_county_income
0500000US13013,county,13,013,,"Barrow County, Georgia",2024,80653,89886,acs5_2024_county_income
0500000US13015,county,13,015,,"Bartow County, Georgia",2024,82243,113113,acs5_2024_county_income
0500000US13017,county,13,017,,"Ben Hill County, Georgia",2024,41758,17089,acs5_2024_county_income
0500000US13019,county,13,019,,"Berrien County, Georgia",2024,52876,18352,acs5_2024_county_income
0500000US13021,county,13,021,,"Bibb County, Georgia",2024,51234,156578,acs5_2024_county_income
0500000US13023,county,13,023,,"Bleckley County, Georgia",2024,62008,12430,acs5_2024_county_income
0500000US13025,county,13,025,,"Brantley County, Georgia",2024,58239,18315,acs5_2024_county_income
0500000US13027,county,13,027,,"Brooks County, Georgia",2024,46807,16293,acs5_2024_county_income
0500000US13029,county,13,029,,"Bryan County, Georgia",2024,103408,48263,acs5_2024_county_income
0500000US13031,county,13,031,,"Bulloch County, Georgia",2024,58810,82683,acs5_2024_county_income
0500000US13033,county,13,033,,"Burke County, Georgia",2024,53014,24470,acs5_2024_county_income
0500000US13035,county,13,035,,"Butts County, Georgia",2024,69241,26496,acs5_2024_county_income
0500000US13037,county,13,037,,"Calhoun County, Georgia",2024,46940,5498,acs5_2024_county_income
0500000US13039,county,13,039,,"Camden County, Georgia",2024,74378,56970,acs5_2024_county_income
0500000US13043,county,13,043,,"Candler County, Georgia",2024,49581,11043,acs5_2024_county_income
