place_geoid,place_name,state_fips,district_geoid,district_name,place_area_share_pct,match_method,confidence,validation_status,notes
1600000US1031560,Greenwood town,10,9700000US1001850,Woodbridge School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1047420,Milford city,10,9700000US1001080,Milford School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1047940,Millsboro town,10,9700000US1000680,Indian River School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1064320,Seaford city,10,9700000US1001530,Seaford School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1001400,Arden village,10,9700000US1001240,Brandywine School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1015440,Clayton town,10,9700000US1001620,Smyrna School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1019730,Delaware City city,10,9700000US1000230,Colonial School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1024540,Elsmere town,10,9700000US1001300,Red Clay Consolidated School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1050800,New Castle city,10,9700000US1000230,Colonial School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1051190,Newport town,10,9700000US1001300,Red Clay Consolidated School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1054050,Odessa town,10,9700000US1000080,Appoquinimink School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1072510,Townsend town,10,9700000US1000080,Appoquinimink School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1004650,Bellefonte town,10,9700000US1001240,Brandywine School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1047030,Middletown town,10,9700000US1000080,Appoquinimink School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1077580,Wilmington city,10,9700000US1001240,Brandywine School District,7.327,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1077580,Wilmington city,10,9700000US1000230,Colonial School District,56.250,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1077580,Wilmington city,10,9700000US1000200,Christina School District,17.157,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1077580,Wilmington city,10,9700000US1001300,Red Clay Consolidated School District,19.265,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1005690,Bethany Beach town,10,9700000US1000680,Indian River School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1005820,Bethel town,10,9700000US1000810,Laurel School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1006730,Blades town,10,9700000US1001530,Seaford School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1036760,Houston town,10,9700000US1001080,Milford School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1039100,Kenton town,10,9700000US1001620,Smyrna School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1080830,Woodside town,10,9700000US1000180,Caesar Rodney School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1008680,Bridgeville town,10,9700000US1001530,Seaford School District,7.162,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1008680,Bridgeville town,10,9700000US1001850,Woodbridge School District,92.838,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1018950,Dagsboro town,10,9700000US1000680,Indian River School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1020380,Delmar town,10,9700000US1000270,Delmar School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1020900,Dewey Beach town,10,9700000US1000170,Cape Henlopen School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1026880,Fenwick Island town,10,9700000US1000680,Indian River School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1033900,Henlopen Acres town,10,9700000US1000170,Cape Henlopen School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1041310,Laurel town,10,9700000US1000810,Laurel School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1041830,Lewes city,10,9700000US1000170,Cape Henlopen School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1048200,Millville town,10,9700000US1000680,Indian River School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1048330,Milton town,10,9700000US1000170,Cape Henlopen School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1053920,Ocean View town,10,9700000US1000680,Indian River School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1060290,Rehoboth Beach city,10,9700000US1000170,Cape Henlopen School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1064840,Selbyville town,10,9700000US1000680,Indian River School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1067050,Slaughter Beach town,10,9700000US1001080,Milford School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1067700,South Bethany town,10,9700000US1000680,Indian River School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1029090,Georgetown town,10,9700000US1000680,Indian River School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1007250,Bowers town,10,9700000US1000790,Lake Forest School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1010760,Camden town,10,9700000US1000180,Caesar Rodney School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1014660,Cheswold town,10,9700000US1000190,Capital School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US1025840,Farmington town,10,9700000US1001850,Woodbridge School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
