place_geoid,place_name,state_fips,district_geoid,district_name,place_area_share_pct,crosswalk_method,crosswalk_confidence,crosswalk_validation_status,test_type,metric_name,metric_value,score_year,students_tested,participation_rate,aggregation_method,source_type,source_id,performance_confidence,performance_notes
1600000US1308844,Bloomingdale city,13,9700000US1301020,Chatham County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,19.6,2024-25,114,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1308844,Bloomingdale city,13,9700000US1301020,Chatham County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1000.3,2024-25,822,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1380788,Watkinsville city,13,9700000US1303960,Oconee County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,24.4,2024-25,83,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1380788,Watkinsville city,13,9700000US1303960,Oconee County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1135.4,2024-25,326,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1314192,Cecil city,13,9700000US1301470,Cook County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,976.1,2024-25,66,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1345936,Lenox town,13,9700000US1301470,Cook County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,976.1,2024-25,66,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1372556,Sparks town,13,9700000US1301470,Cook County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,976.1,2024-25,66,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1327596,Enigma town,13,9700000US1300390,Berrien County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1057.5,2024-25,61,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1363728,Ray City city,13,9700000US1303240,Lanier County School District,8.213,census_tiger_2023_polygon_intersection,low,candidate_spatial,SAT,average_composite,1029.6,2024-25,25,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1363728,Ray City city,13,9700000US1300390,Berrien County School District,91.787,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1057.5,2024-25,61,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1376476,Tifton city,13,9700000US1304980,Tift County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1026.3,2024-25,124,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1334260,Graham city,13,9700000US1300060,Appling County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,982.6,2024-25,42,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1374852,Surrency town,13,9700000US1300060,Appling County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,982.6,2024-25,42,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1309656,Bowersville town,13,9700000US1302730,Hart County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1023.7,2024-25,89,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1368796,Sasser town,13,9700000US1304860,Terrell County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,834.8,2024-25,21,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1369336,Scotland city,13,9700000US1304830,Telfair County School District,84.289,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1005,2024-25,22,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1369336,Scotland city,13,9700000US1305640,Wheeler County School District,15.711,census_tiger_2023_polygon_intersection,low,candidate_spatial,SAT,average_composite,980,2024-25,12,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1365324,Ringgold city,13,9700000US1300930,Catoosa County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,21.1,2024-25,166,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1365324,Ringgold city,13,9700000US1300930,Catoosa County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1098.2,2024-25,97,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1378100,Ty Ty city,13,9700000US1304980,Tift County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1026.3,2024-25,124,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1369000,Savannah city,13,9700000US1301020,Chatham County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,19.6,2024-25,114,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1369000,Savannah city,13,9700000US1301020,Chatham County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1000.3,2024-25,822,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1376364,Thunderbolt town,13,9700000US1301020,Chatham County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,19.6,2024-25,114,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1376364,Thunderbolt town,13,9700000US1301020,Chatham County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1000.3,2024-25,822,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1309040,Blythe city,13,9700000US1300660,Burke County School District,10.005,census_tiger_2023_polygon_intersection,low,candidate_spatial,SAT,average_composite,939.7,2024-25,74,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1309040,Blythe city,13,9700000US1304380,Richmond County School District,89.995,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.7,2024-25,98,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1309040,Blythe city,13,9700000US1304380,Richmond County School District,89.995,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,952.1,2024-25,527,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1354572,Nelson city,13,9700000US1301110,Cherokee County School District,58.569,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,23,2024-25,448,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1354572,Nelson city,13,9700000US1301110,Cherokee County School District,58.569,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1079.6,2024-25,1428.5,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
