census_geoid,geography_type,state_fips,place_fips,geography_name,acs_vintage,total_population,white_alone_pct,black_alone_pct,asian_alone_pct,hispanic_or_latino_pct,foreign_born_pct,under_18_pct,source_id
1600000US4867472,place,48,67472,"Sheridan CDP, Texas",2024,208,100.0,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US4867496,place,48,67496,"Sherman city, Texas",2024,46397,67.224,9.479,2.541,21.163,11.333,23.855,acs5_2024_place_demographics
1600000US4867554,place,48,67554,"Sherwood Shores CDP, Texas",2024,830,82.651,0.0,2.289,5.542,2.289,8.554,acs5_2024_place_demographics
1600000US4867640,place,48,67640,"Shiner city, Texas",2024,2154,83.658,3.25,0.046,7.196,1.393,25.487,acs5_2024_place_demographics
1600000US4867664,place,48,67664,"Shiro CDP, Texas",2024,159,17.61,0.0,0.0,0.0,0.0,64.151,acs5_2024_place_demographics
1600000US4867688,place,48,67688,"Shoreacres city, Texas",2024,1580,61.709,8.165,2.152,32.278,6.392,21.899,acs5_2024_place_demographics
1600000US4867763,place,48,67763,"Sienna CDP, Texas",2024,24992,61.816,12.56,10.695,11.904,14.285,33.831,acs5_2024_place_demographics
1600000US4867772,place,48,67772,"Sierra Blanca CDP, Texas",2024,734,39.646,2.044,0.0,59.128,9.128,34.06,acs5_2024_place_demographics
1600000US4867775,place,48,67775,"Siesta Acres CDP, Texas",2024,1573,24.221,0.0,0.0,100.0,29.243,31.723,acs5_2024_place_demographics
1600000US4867778,place,48,67778,"Siesta Shores CDP, Texas",2024,1640,39.939,0.0,0.0,96.585,15.732,29.634,acs5_2024_place_demographics
1600000US4867832,place,48,67832,"Silsbee city, Texas",2024,6842,57.118,28.559,0.146,6.562,2.704,26.25,acs5_2024_place_demographics
1600000US4867904,place,48,67904,"Silverton city, Texas",2024,498,85.141,7.028,0.0,43.173,18.675,19.478,acs5_2024_place_demographics
1600000US4867964,place,48,67964,"Simonton city, Texas",2024,914,65.755,0.0,0.0,28.775,3.939,22.757,acs5_2024_place_demographics
1600000US4868036,place,48,68036,"Sinton city, Texas",2024,5584,35.082,4.907,0.448,75.573,1.773,23.854,acs5_2024_place_demographics
1600000US4868120,place,48,68120,"Skellytown town, Texas",2024,457,84.902,1.313,1.751,11.597,2.407,28.228,acs5_2024_place_demographics
1600000US4868132,place,48,68132,"Skidmore CDP, Texas",2024,1183,60.186,1.183,0.0,87.828,2.113,28.149,acs5_2024_place_demographics
1600000US4868180,place,48,68180,"Slaton city, Texas",2024,5761,66.377,8.28,0.052,54.192,1.614,27.929,acs5_2024_place_demographics
1600000US4868300,place,48,68300,"Smiley city, Texas",2024,543,55.985,0.0,0.0,65.746,5.893,18.416,acs5_2024_place_demographics
1600000US4868456,place,48,68456,"Smithville city, Texas",2024,4216,63.472,11.456,1.518,12.951,9.013,20.659,acs5_2024_place_demographics
1600000US4868504,place,48,68504,"Smyer town, Texas",2024,291,47.766,4.124,0.0,39.863,0.0,23.024,acs5_2024_place_demographics
1600000US4868576,place,48,68576,"Snook city, Texas",2024,834,70.264,0.0,0.0,25.06,8.393,19.305,acs5_2024_place_demographics
1600000US4868624,place,48,68624,"Snyder city, Texas",2024,11241,63.01,2.135,1.174,49.213,6.903,28.476,acs5_2024_place_demographics
1600000US4868636,place,48,68636,"Socorro city, Texas",2024,37123,27.667,1.417,0.73,95.208,32.293,28.987,acs5_2024_place_demographics
1600000US4868678,place,48,68678,"Solis CDP, Texas",2024,663,77.828,0.0,0.0,91.403,4.525,50.226,acs5_2024_place_demographics
1600000US4868708,place,48,68708,"Somerset city, Texas",2024,2005,42.544,0.0,0.449,82.993,11.671,22.494,acs5_2024_place_demographics
1600000US4868720,place,48,68720,"Somerville city, Texas",2024,1126,52.131,18.739,6.394,41.474,9.147,18.472,acs5_2024_place_demographics
1600000US4868756,place,48,68756,"Sonora city, Texas",2024,2691,44.928,0.111,0.0,65.44,7.952,28.131,acs5_2024_place_demographics
1600000US4868762,place,48,68762,"Sonterra CDP, Texas",2024,10563,52.977,12.392,4.449,38.038,14.797,31.355,acs5_2024_place_demographics
1600000US4868828,place,48,68828,"Sour Lake city, Texas",2024,2130,86.244,0.282,2.582,8.779,4.883,31.643,acs5_2024_place_demographics
1600000US4868846,place,48,68846,"South Alamo CDP, Texas",2024,3309,28.166,0.0,0.0,95.558,41.1,24.962,acs5_2024_place_demographics
1600000US4868966,place,48,68966,"South Fork Estates CDP, Texas",2024,177,0.0,0.0,0.0,100.0,0.0,50.282,acs5_2024_place_demographics
1600000US4868978,place,48,68978,"South Frydek city, Texas",2024,221,85.52,0.452,0.0,4.977,2.262,16.29,acs5_2024_place_demographics
1600000US4869020,place,48,69020,"South Houston city, Texas",2024,16033,17.408,3.1,0.898,91.998,33.225,31.048,acs5_2024_place_demographics
1600000US4869032,place,48,69032,"Southlake city, Texas",2024,31137,71.42,1.699,15.576,8.931,16.138,31.262,acs5_2024_place_demographics
1600000US4869072,place,48,69072,"South La Paloma CDP, Texas",2024,386,84.197,0.0,0.0,91.451,0.0,35.751,acs5_2024_place_demographics
1600000US4869104,place,48,69104,"Southmayd city, Texas",2024,1413,79.547,0.708,0.354,47.983,14.579,27.53,acs5_2024_place_demographics
1600000US4869120,place,48,69120,"South Mountain town, Texas",2024,328,82.622,0.0,0.305,23.171,8.841,18.598,acs5_2024_place_demographics
1600000US4869140,place,48,69140,"South Padre Island town, Texas",2024,2891,74.334,7.368,3.667,13.559,14.735,9.547,acs5_2024_place_demographics
1600000US4869194,place,48,69194,"South Point CDP, Texas",2024,1054,28.178,0.0,2.277,94.307,31.025,16.414,acs5_2024_place_demographics
1600000US4869272,place,48,69272,"Southside Place city, Texas",2024,1706,67.819,4.689,11.782,8.675,16.764,22.626,acs5_2024_place_demographics
1600000US4869326,place,48,69326,"South Toledo Bend CDP, Texas",2024,336,98.512,0.0,0.0,0.0,0.0,5.655,acs5_2024_place_demographics
1600000US4869353,place,48,69353,"Southwest Sandhill CDP, Texas",2024,1143,70.429,0.175,0.0,49.694,8.924,25.984,acs5_2024_place_demographics
1600000US4869380,place,48,69380,"Spade CDP, Texas",2024,33,100.0,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US4869432,place,48,69432,"Sparks CDP, Texas",2024,4134,23.004,0.0,0.0,97.823,36.744,33.962,acs5_2024_place_demographics
1600000US4869476,place,48,69476,"Spearman city, Texas",2024,2810,60.32,0.249,0.534,51.601,17.224,27.402,acs5_2024_place_demographics
1600000US4869548,place,48,69548,"Splendora city, Texas",2024,2131,89.958,0.141,0.0,37.306,15.298,30.455,acs5_2024_place_demographics
1600000US4869560,place,48,69560,"Spofford city, Texas",2024,29,100.0,0.0,0.0,13.793,0.0,0.0,acs5_2024_place_demographics
1600000US4869596,place,48,69596,"Spring CDP, Texas",2024,68580,40.678,24.716,3.478,38.511,16.853,27.833,acs5_2024_place_demographics
1600000US4869608,place,48,69608,"Spring Branch city, Texas",2024,243,96.708,0.0,0.0,4.938,0.0,12.346,acs5_2024_place_demographics
1600000US4869708,place,48,69708,"Spring Gardens CDP, Texas",2024,622,30.868,0.0,0.0,94.695,16.881,26.688,acs5_2024_place_demographics
1600000US4869764,place,48,69764,"Springlake town, Texas",2024,98,60.204,8.163,0.0,28.571,0.0,45.918,acs5_2024_place_demographics
1600000US4869800,place,48,69800,"Springtown city, Texas",2024,3855,78.34,0.493,0.0,13.359,1.634,26.952,acs5_2024_place_demographics
1600000US4869830,place,48,69830,"Spring Valley Village city, Texas",2024,4290,72.238,0.559,7.529,19.814,12.098,35.245,acs5_2024_place_demographics
1600000US4869848,place,48,69848,"Spur city, Texas",2024,779,60.976,2.182,0.0,46.341,5.648,16.56,acs5_2024_place_demographics
1600000US4869908,place,48,69908,"Stafford city, Texas",2024,17401,19.551,30.378,24.246,27.217,32.762,22.487,acs5_2024_place_demographics
1600000US4869932,place,48,69932,"Stagecoach town, Texas",2024,637,81.005,0.471,1.727,11.46,7.535,24.961,acs5_2024_place_demographics
1600000US4869980,place,48,69980,"Stamford city, Texas",2024,2917,73.123,5.588,1.748,36.75,5.382,27.151,acs5_2024_place_demographics
1600000US4870040,place,48,70040,"Stanton city, Texas",2024,2638,66.717,0.265,0.0,65.997,9.666,31.918,acs5_2024_place_demographics
1600000US4870052,place,48,70052,"Staples city, Texas",2024,288,56.944,0.0,0.0,33.681,6.25,14.236,acs5_2024_place_demographics
1600000US4870076,place,48,70076,"Star Harbor city, Texas",2024,470,89.787,0.0,0.0,4.255,0.0,11.489,acs5_2024_place_demographics
1600000US4870154,place,48,70154,"Steiner Ranch CDP, Texas",2024,18619,66.164,7.653,12.997,9.904,14.759,31.205,acs5_2024_place_demographics
1600000US4870208,place,48,70208,"Stephenville city, Texas",2024,21682,78.309,3.039,1.813,20.861,5.327,18.605,acs5_2024_place_demographics
1600000US4870232,place,48,70232,"Sterling City city, Texas",2024,1256,74.92,0.159,0.159,35.032,12.659,35.828,acs5_2024_place_demographics
1600000US4870340,place,48,70340,"Stinnett city, Texas",2024,1170,72.051,0.342,0.0,15.128,0.0,22.991,acs5_2024_place_demographics
1600000US4870376,place,48,70376,"Stockdale city, Texas",2024,1377,60.93,5.81,0.0,45.969,3.994,21.859,acs5_2024_place_demographics
1600000US4870406,place,48,70406,"Stockton Bend city, Texas",2024,600,80.5,0.0,2.833,5.333,4.5,26.667,acs5_2024_place_demographics
1600000US4870460,place,48,70460,"Stonewall CDP, Texas",2024,295,94.915,0.0,0.0,12.542,4.746,0.0,acs5_2024_place_demographics
1600000US4870520,place,48,70520,"Stowell CDP, Texas",2024,1823,26.275,14.975,0.0,58.749,29.622,30.499,acs5_2024_place_demographics
1600000US4870544,place,48,70544,"Stratford city, Texas",2024,1326,56.637,0.151,0.905,49.698,17.722,16.817,acs5_2024_place_demographics
1600000US4870580,place,48,70580,"Strawn city, Texas",2024,525,73.714,0.0,0.0,32.381,9.524,20.952,acs5_2024_place_demographics
1600000US4870604,place,48,70604,"Streetman town, Texas",2024,220,88.636,2.273,0.0,3.636,0.909,13.636,acs5_2024_place_demographics
1600000US4870688,place,48,70688,"Study Butte CDP, Texas",2024,114,16.667,0.0,0.0,83.333,64.912,18.421,acs5_2024_place_demographics
1600000US4870772,place,48,70772,"Sudan city, Texas",2024,1154,87.608,1.646,0.0,54.506,3.293,35.529,acs5_2024_place_demographics
1600000US4870808,place,48,70808,"Sugar Land city, Texas",2024,110016,39.582,7.535,38.683,13.305,35.705,22.902,acs5_2024_place_demographics
1600000US4870868,place,48,70868,"Sullivan City city, Texas",2024,3902,12.635,0.0,0.0,97.693,33.137,29.626,acs5_2024_place_demographics
1600000US4870904,place,48,70904,"Sulphur Springs city, Texas",2024,16401,73.819,13.517,1.53,19.56,9.658,26.712,acs5_2024_place_demographics
1600000US4870940,place,48,70940,"Summerfield CDP, Texas",2024,0,,,,,,,acs5_2024_place_demographics
1600000US4871060,place,48,71060,"Sundown city, Texas",2024,1374,55.313,1.31,0.0,50.0,3.566,23.654,acs5_2024_place_demographics
1600000US4871156,place,48,71156,"Sunnyvale town, Texas",2024,8336,50.624,10.389,24.112,14.419,20.286,27.987,acs5_2024_place_demographics
1600000US4871180,place,48,71180,"Sunray city, Texas",2024,2628,51.027,0.0,0.533,65.373,26.142,34.399,acs5_2024_place_demographics
1600000US4871228,place,48,71228,"Sunrise Beach Village city, Texas",2024,936,87.607,1.068,0.321,3.205,0.641,8.974,acs5_2024_place_demographics
1600000US4871236,place,48,71236,"Sunrise Shores CDP, Texas",2024,607,94.893,3.295,0.0,0.824,0.0,11.038,acs5_2024_place_demographics
1600000US4871264,place,48,71264,"Sunset CDP (Montague County), Texas",2024,402,100.0,0.0,0.0,17.413,0.0,0.0,acs5_2024_place_demographics
1600000US4871274,place,48,71274,"Sunset CDP (Starr County), Texas",2024,65,47.692,0.0,0.0,100.0,49.231,32.308,acs5_2024_place_demographics
1600000US4871289,place,48,71289,"Sunset Acres CDP, Texas",2024,11,0.0,0.0,0.0,100.0,0.0,0.0,acs5_2024_place_demographics
1600000US4871324,place,48,71324,"Sunset Valley city, Texas",2024,814,69.779,0.737,11.179,15.233,13.391,20.516,acs5_2024_place_demographics
1600000US4871356,place,48,71356,"Sun Valley city, Texas",2024,49,57.143,0.0,0.0,55.102,36.735,6.122,acs5_2024_place_demographics
1600000US4871384,place,48,71384,"Surfside Beach city, Texas",2024,677,89.217,1.034,1.625,10.34,3.693,7.976,acs5_2024_place_demographics
1600000US4871492,place,48,71492,"Sweeny city, Texas",2024,3591,71.011,6.99,0.223,19.075,1.281,24.339,acs5_2024_place_demographics
1600000US4871540,place,48,71540,"Sweetwater city, Texas",2024,10385,63.235,2.504,0.0,42.773,4.641,27.338,acs5_2024_place_demographics
1600000US4871636,place,48,71636,"Sylvester CDP, Texas",2024,0,,,,,,,acs5_2024_place_demographics
1600000US4871684,place,48,71684,"Taft city, Texas",2024,2871,42.424,1.567,0.0,72.518,3.239,35.841,acs5_2024_place_demographics
1600000US4871696,place,48,71696,"Taft Southwest CDP, Texas",2024,1635,7.462,0.0,0.0,99.266,0.367,33.884,acs5_2024_place_demographics
1600000US4871708,place,48,71708,"Tahoka city, Texas",2024,2424,49.216,3.878,0.949,50.33,3.878,22.731,acs5_2024_place_demographics
1600000US4871732,place,48,71732,"Talco city, Texas",2024,394,40.102,29.695,0.0,21.066,7.36,43.401,acs5_2024_place_demographics
1600000US4871756,place,48,71756,"Talty town, Texas",2024,2881,66.123,14.335,0.798,18.674,4.131,21.173,acs5_2024_place_demographics
1600000US4871820,place,48,71820,"Tanquecitos South Acres CDP, Texas",2024,167,100.0,0.0,0.0,100.0,0.0,0.0,acs5_2024_place_demographics
1600000US4871824,place,48,71824,"Tanquecitos South Acres II CDP, Texas",2024,168,0.0,0.0,0.0,100.0,0.0,47.024,acs5_2024_place_demographics
1600000US4871924,place,48,71924,"Tatum city, Texas",2024,1435,46.829,11.986,0.279,31.15,8.084,30.035,acs5_2024_place_demographics
1600000US4871948,place,48,71948,"Taylor city, Texas",2024,17136,57.353,7.4,0.28,44.946,9.5,21.434,acs5_2024_place_demographics
1600000US4871960,place,48,71960,"Taylor Lake Village city, Texas",2024,3721,64.338,0.779,4.488,31.389,7.229,19.081,acs5_2024_place_demographics
1600000US4871966,place,48,71966,"Taylor Landing city, Texas",2024,284,84.507,0.0,0.0,14.789,5.282,22.535,acs5_2024_place_demographics
1600000US4872020,place,48,72020,"Teague city, Texas",2024,3476,47.555,11.738,0.086,45.109,13.176,30.898,acs5_2024_place_demographics
1600000US4872080,place,48,72080,"Tehuacana town, Texas",2024,341,82.698,0.0,2.639,17.302,4.106,2.639,acs5_2024_place_demographics
1600000US4872176,place,48,72176,"Temple city, Texas",2024,89602,59.067,12.658,2.118,28.977,8.209,26.64,acs5_2024_place_demographics
1600000US4872188,place,48,72188,"Tenaha town, Texas",2024,1239,14.931,52.785,0.0,32.042,12.591,30.428,acs5_2024_place_demographics
1600000US4872248,place,48,72248,"Terlingua CDP, Texas",2024,178,98.315,0.0,0.0,2.247,0.0,44.382,acs5_2024_place_demographics
1600000US4872284,place,48,72284,"Terrell city, Texas",2024,20366,42.08,23.893,0.152,35.471,12.074,29.215,acs5_2024_place_demographics
1600000US4872296,place,48,72296,"Terrell Hills city, Texas",2024,5070,73.649,0.158,5.444,22.544,9.191,27.909,acs5_2024_place_demographics
1600000US4872368,place,48,72368,"Texarkana city, Texas",2024,35992,50.122,37.425,1.873,9.388,4.862,24.808,acs5_2024_place_demographics
1600000US4872392,place,48,72392,"Texas City city, Texas",2024,55364,46.032,26.463,1.474,31.867,7.996,22.825,acs5_2024_place_demographics
1600000US4872464,place,48,72464,"Texhoma city, Texas",2024,336,59.821,0.0,0.0,43.155,37.5,18.75,acs5_2024_place_demographics
1600000US4872476,place,48,72476,"Texline town, Texas",2024,569,71.529,1.23,0.527,25.659,0.527,36.028,acs5_2024_place_demographics
1600000US4872530,place,48,72530,"The Colony city, Texas",2024,45454,59.601,9.898,8.162,21.228,13.383,18.449,acs5_2024_place_demographics
1600000US4872578,place,48,72578,"The Hills village, Texas",2024,2516,84.062,0.914,2.782,9.181,6.24,15.819,acs5_2024_place_demographics
1600000US4872581,place,48,72581,"The Homesteads CDP, Texas",2024,3053,43.269,3.734,0.0,66.918,17.95,21.291,acs5_2024_place_demographics
1600000US4872656,place,48,72656,"The Woodlands CDP, Texas",2024,121002,68.172,4.027,6.701,20.62,21.796,27.922,acs5_2024_place_demographics
1600000US4872740,place,48,72740,"Thompsons town, Texas",2024,222,20.721,70.721,0.0,0.901,0.0,7.207,acs5_2024_place_demographics
1600000US4872758,place,48,72758,"Thompsonville CDP, Texas",2024,0,,,,,,,acs5_2024_place_demographics
1600000US4872776,place,48,72776,"Thorndale city, Texas",2024,1113,68.553,10.243,0.0,24.438,2.066,20.126,acs5_2024_place_demographics
1600000US4872788,place,48,72788,"Thornton town, Texas",2024,565,96.46,1.062,0.0,1.77,0.0,33.097,acs5_2024_place_demographics
1600000US4872800,place,48,72800,"Thorntonville town, Texas",2024,626,77.796,0.0,0.0,48.562,8.626,27.316,acs5_2024_place_demographics
1600000US4872824,place,48,72824,"Thrall city, Texas",2024,861,56.446,6.039,0.0,49.361,3.833,30.081,acs5_2024_place_demographics
1600000US4872872,place,48,72872,"Three Rivers city, Texas",2024,1256,51.672,1.911,2.229,67.436,10.908,19.108,acs5_2024_place_demographics
1600000US4872896,place,48,72896,"Throckmorton town, Texas",2024,649,92.758,0.0,2.003,13.097,7.396,16.179,acs5_2024_place_demographics
1600000US4872902,place,48,72902,"Thunderbird Bay CDP, Texas",2024,702,86.182,0.0,0.0,7.55,1.567,13.96,acs5_2024_place_demographics
1600000US4872948,place,48,72948,"Tierra Bonita CDP, Texas",2024,405,80.247,0.0,0.0,100.0,0.0,41.975,acs5_2024_place_demographics
1600000US4872950,place,48,72950,"Tierra Dorada CDP, Texas",2024,0,,,,,,,acs5_2024_place_demographics
1600000US4872952,place,48,72952,"Tierra Grande CDP, Texas",2024,161,0.0,0.0,0.0,94.41,7.453,13.043,acs5_2024_place_demographics
1600000US4872954,place,48,72954,"Tierra Verde CDP, Texas",2024,39,0.0,0.0,0.0,100.0,0.0,0.0,acs5_2024_place_demographics
1600000US4872989,place,48,72989,"Tiki Island village, Texas",2024,1210,77.851,0.0,5.537,11.57,7.851,10.413,acs5_2024_place_demographics
1600000US4872992,place,48,72992,"Tilden CDP, Texas",2024,259,27.413,0.0,0.0,83.398,2.317,30.116,acs5_2024_place_demographics
1600000US4873030,place,48,73030,"Timbercreek Canyon village, Texas",2024,528,87.121,2.083,0.947,7.576,3.22,19.697,acs5_2024_place_demographics
1600000US4873057,place,48,73057,"Timberwood Park CDP, Texas",2024,35413,57.307,6.32,6.995,32.793,16.401,29.438,acs5_2024_place_demographics
1600000US4873076,place,48,73076,"Timpson city, Texas",2024,1063,61.43,30.386,0.0,7.526,4.327,27.658,acs5_2024_place_demographics
1600000US4873112,place,48,73112,"Tioga town, Texas",2024,1322,91.679,0.0,0.227,6.657,4.841,17.927,acs5_2024_place_demographics
1600000US4873124,place,48,73124,"Tira town, Texas",2024,418,90.431,2.153,1.675,8.373,6.938,17.225,acs5_2024_place_demographics
1600000US4873148,place,48,73148,"Tivoli CDP, Texas",2024,433,65.358,0.0,0.0,60.277,15.473,15.473,acs5_2024_place_demographics
1600000US4873196,place,48,73196,"Toco city, Texas",2024,76,10.526,73.684,0.0,0.0,0.0,34.211,acs5_2024_place_demographics
1600000US4873224,place,48,73224,"Todd Mission city, Texas",2024,132,81.061,0.0,0.0,13.636,3.788,28.788,acs5_2024_place_demographics
1600000US4873268,place,48,73268,"Tolar city, Texas",2024,1585,87.129,0.946,0.126,11.672,0.315,46.12,acs5_2024_place_demographics
1600000US4873316,place,48,73316,"Tomball city, Texas",2024,13655,66.635,7.785,2.234,25.954,13.782,22.988,acs5_2024_place_demographics
1600000US4873328,place,48,73328,"Tom Bean city, Texas",2024,799,92.991,2.378,0.0,9.136,1.377,18.023,acs5_2024_place_demographics
1600000US4873352,place,48,73352,"Tool city, Texas",2024,2367,88.424,0.0,3.126,3.633,4.563,16.688,acs5_2024_place_demographics
1600000US4873376,place,48,73376,"Tornillo CDP, Texas",2024,1341,23.192,0.0,0.0,100.0,38.628,19.165,acs5_2024_place_demographics
1600000US4873424,place,48,73424,"Tow CDP, Texas",2024,145,95.862,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US4873493,place,48,73493,"Town of Pecos city, Texas",2024,10926,36.399,2.004,0.201,87.068,20.062,26.963,acs5_2024_place_demographics
1600000US4873496,place,48,73496,"Toyah town, Texas",2024,22,27.273,0.0,0.0,100.0,9.091,0.0,acs5_2024_place_demographics
1600000US4873526,place,48,73526,"Tradewinds CDP, Texas",2024,390,3.333,0.0,0.0,96.667,36.41,17.436,acs5_2024_place_demographics
1600000US4873562,place,48,73562,"Travis Ranch CDP, Texas",2024,9025,38.105,32.742,4.321,23.801,18.582,34.238,acs5_2024_place_demographics
1600000US4873580,place,48,73580,"Trent town, Texas",2024,280,72.5,21.071,0.0,4.286,1.786,21.071,acs5_2024_place_demographics
1600000US4873592,place,48,73592,"Trenton city, Texas",2024,653,89.127,2.45,0.0,6.279,2.603,22.205,acs5_2024_place_demographics
1600000US4873652,place,48,73652,"Trinidad city, Texas",2024,806,66.253,16.873,0.0,10.546,1.117,16.253,acs5_2024_place_demographics
1600000US4873664,place,48,73664,"Trinity city, Texas",2024,2258,31.488,30.779,0.0,34.987,8.725,26.484,acs5_2024_place_demographics
1600000US4873710,place,48,73710,"Trophy Club town, Texas",2024,13733,78.097,0.968,8.665,10.66,12.932,24.59,acs5_2024_place_demographics
1600000US4873724,place,48,73724,"Troup city, Texas",2024,2338,61.249,18.349,1.027,25.535,10.308,28.7,acs5_2024_place_demographics
1600000US4873748,place,48,73748,"Troy city, Texas",2024,2844,67.616,2.391,0.0,28.551,3.235,30.204,acs5_2024_place_demographics
1600000US4873856,place,48,73856,"Tuleta CDP, Texas",2024,302,62.252,0.0,0.0,37.748,0.0,30.132,acs5_2024_place_demographics
1600000US4873868,place,48,73868,"Tulia city, Texas",2024,4422,56.92,9.566,2.646,51.583,3.008,23.451,acs5_2024_place_demographics
1600000US4873904,place,48,73904,"Tulsita CDP, Texas",2024,15,100.0,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US4873928,place,48,73928,"Tunis CDP, Texas",2024,35,37.143,62.857,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US4873964,place,48,73964,"Turkey city, Texas",2024,274,82.482,0.0,0.0,21.533,5.474,14.964,acs5_2024_place_demographics
1600000US4874048,place,48,74048,"Tuscola city, Texas",2024,990,75.253,7.273,1.818,12.323,3.03,22.727,acs5_2024_place_demographics
1600000US4874132,place,48,74132,"Tye city, Texas",2024,936,82.051,5.449,0.214,18.803,6.41,17.842,acs5_2024_place_demographics
1600000US4874144,place,48,74144,"Tyler city, Texas",2024,109215,58.595,22.278,2.709,23.654,11.413,23.335,acs5_2024_place_demographics
1600000US4874168,place,48,74168,"Tynan CDP, Texas",2024,61,57.377,0.0,0.0,100.0,0.0,36.066,acs5_2024_place_demographics
1600000US4874216,place,48,74216,"Uhland city, Texas",2024,2520,41.19,2.341,0.119,67.46,16.468,33.492,acs5_2024_place_demographics
1600000US4874228,place,48,74228,"Umbarger CDP, Texas",2024,0,,,,,,,acs5_2024_place_demographics
1600000US4874240,place,48,74240,"Uncertain city, Texas",2024,90,97.778,0.0,0.0,0.0,2.222,8.889,acs5_2024_place_demographics
1600000US4874312,place,48,74312,"Union Grove city, Texas",2024,676,89.053,3.254,1.627,7.84,1.923,30.769,acs5_2024_place_demographics
1600000US4874372,place,48,74372,"Union Valley city, Texas",2024,751,83.755,0.0,0.0,34.754,8.788,20.373,acs5_2024_place_demographics
1600000US4874408,place,48,74408,"Universal City city, Texas",2024,20189,52.91,8.178,4.235,43.197,11.11,22.492,acs5_2024_place_demographics
1600000US4874492,place,48,74492,"University Park city, Texas",2024,25155,82.779,1.244,5.721,8.122,7.283,28.925,acs5_2024_place_demographics
1600000US4874576,place,48,74576,"Utopia CDP, Texas",2024,169,81.065,0.0,0.0,10.651,0.0,30.769,acs5_2024_place_demographics
1600000US4874588,place,48,74588,"Uvalde city, Texas",2024,15417,53.584,0.415,2.478,78.316,12.142,27.184,acs5_2024_place_demographics
1600000US4874594,place,48,74594,"Uvalde Estates CDP, Texas",2024,1908,68.501,0.0,0.0,94.706,11.426,24.161,acs5_2024_place_demographics
1600000US4874648,place,48,74648,"Valentine town, Texas",2024,69,15.942,0.0,0.0,84.058,0.0,0.0,acs5_2024_place_demographics
1600000US4874660,place,48,74660,"Valera CDP, Texas",2024,94,59.574,0.0,0.0,40.426,11.702,0.0,acs5_2024_place_demographics
1600000US4874667,place,48,74667,"Valle Hermoso CDP, Texas",2024,0,,,,,,,acs5_2024_place_demographics
1600000US4874668,place,48,74668,"Valle Verde CDP, Texas",2024,0,,,,,,,acs5_2024_place_demographics
1600000US4874670,place,48,74670,"Valle Vista CDP, Texas",2024,424,0.0,0.0,0.0,100.0,26.415,35.377,acs5_2024_place_demographics
1600000US4874732,place,48,74732,"Valley Mills city, Texas",2024,1136,81.426,1.496,0.0,13.732,4.137,33.099,acs5_2024_place_demographics
1600000US4874756,place,48,74756,"Valley View city, Texas",2024,702,89.031,0.0,0.0,13.818,4.701,23.362,acs5_2024_place_demographics
1600000US4874895,place,48,74895,"Val Verde Park CDP, Texas",2024,3139,42.689,0.0,0.35,95.699,17.139,30.933,acs5_2024_place_demographics
1600000US4874912,place,48,74912,"Van city, Texas",2024,2806,79.366,1.247,0.0,16.857,1.069,32.716,acs5_2024_place_demographics
1600000US4874924,place,48,74924,"Van Alstyne city, Texas",2024,5952,77.117,5.007,0.773,23.068,9.375,31.065,acs5_2024_place_demographics
1600000US4874984,place,48,74984,"Vanderbilt CDP, Texas",2024,440,31.818,0.0,0.0,83.409,0.0,52.955,acs5_2024_place_demographics
1600000US4875032,place,48,75032,"Van Horn town, Texas",2024,1908,52.568,0.262,1.415,81.184,9.539,31.027,acs5_2024_place_demographics
1600000US4875068,place,48,75068,"Van Vleck CDP, Texas",2024,1763,47.476,16.733,1.305,34.43,12.876,27.113,acs5_2024_place_demographics
1600000US4875188,place,48,75188,"Vega city, Texas",2024,1086,67.403,0.829,0.645,40.424,12.431,25.322,acs5_2024_place_demographics
1600000US4875236,place,48,75236,"Venus town, Texas",2024,6745,57.035,16.738,0.4,33.61,6.494,25.145,acs5_2024_place_demographics
1600000US4875308,place,48,75308,"Vernon city, Texas",2024,9848,58.316,6.499,3.889,33.57,6.722,23.253,acs5_2024_place_demographics
1600000US4875428,place,48,75428,"Victoria city, Texas",2024,65625,52.69,6.507,1.583,53.653,7.685,25.781,acs5_2024_place_demographics
1600000US4875432,place,48,75432,"Victoria Vera CDP, Texas",2024,0,,,,,,,acs5_2024_place_demographics
1600000US4875476,place,48,75476,"Vidor city, Texas",2024,9708,93.459,0.319,0.618,11.115,1.123,20.838,acs5_2024_place_demographics
1600000US4875554,place,48,75554,"Villa del Sol CDP, Texas",2024,31,0.0,0.0,0.0,100.0,0.0,0.0,acs5_2024_place_demographics
1600000US4875614,place,48,75614,"Villa Pancho CDP, Texas",2024,294,32.653,0.0,0.0,95.238,69.048,15.986,acs5_2024_place_demographics
1600000US4875617,place,48,75617,"Villarreal CDP, Texas",2024,140,17.143,0.0,0.0,100.0,29.286,0.0,acs5_2024_place_demographics
1600000US4875626,place,48,75626,"Villa Verde CDP, Texas",2024,373,40.751,0.0,0.0,86.863,21.448,25.201,acs5_2024_place_demographics
